Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Resultaten test,Club,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Almonte Baltasar,5665991,16,México,Man,330,Zonder specialiteit,19,1,15,174,75,[],False,13,1,4,1,8,2,5,0,0
Onbekend,Alniacik Cihangir,5665396,15,Türkiye,Man,260,Zonder specialiteit,15,1,15,163,69,[],False,11,5,7,5,1,2,2,0,0
Onbekend,Aloisio Georgia,5666289,24,Malta,Vrouw,1540,Zonder specialiteit,13,1,15,173,71,[],False,20,1,10,1,2,2,2,0,0
Onbekend,Aloisio Harold,5665767,17,Malta,Man,280,Zonder specialiteit,13,1,14,175,75,[],False,10,4,2,3,2,8,6,0,0
Onbekend,Alston Alyssa,5666551,17,United States,Vrouw,60,Zonder specialiteit,14,1,15,165,60,[],False,7,1,0,2,3,4,1,0,0
Onbekend,Altdorf Vinzenz,5610240,17,Deutschland,Man,1400,Middenafstandslopers,14,1,15,182,87,"[('800 meter', '2:20.81', '748', 10), ('1.500 meter', '4:42.56', '717', 10), ('3.000 meter steeplechase', '14:05.50', '714', 10)]",False,6,2,8,9,2,2,1,9,7
Onbekend,Altenthaler Florentine,5599154,17,Deutschland,Vrouw,550,Meerkampers,20,1,15,170,71,"[('Vijfkamp Vrouwen - 100 meter horden', '21.37 s', '594', 10), ('Vijfkamp Vrouwen - Hoogspringen', '0.48 m', '314', 10), ('Vijfkamp Vrouwen - Kogelstoten', '6.71 m', '394', 10), ('Vijfkamp Vrouwen - Verspringen', '2.09 m', '401', 10), ('Vijfkamp Vrouwen - 800 meter', '2:45.18', '567', 10), ('Zevenkamp - 100 meter horden', '21.25 s', '610', 10), ('Zevenkamp - Hoogspringen', '0.49 m', '320', 10), ('Zevenkamp - Kogelstoten', '6.47 m', '380', 10), ('Zevenkamp - 200 meter', '29.67 s', '490', 10), ('Zevenkamp - Verspringen', '2.12 m', '407', 10), ('Zevenkamp - Speerwerpen', '19.99 m', '421', 10), ('Zevenkamp - 800 meter', '2:45.68', '558', 10), ('Vijfkamp Vrouwen', '2270 p', '454', 10), ('Zevenkamp', '3186 p', '455', 10)]",False,15,8,3,4,3,2,2,6,5
Onbekend,Altés Florencio,5611858,17,España,Man,1010,Sprinters,20,1,15,178,82,"[('100 meter', '13.44 s', '692', 10), ('200 meter', '27.18 s', '700', 10), ('400 meter', '1:00.22', '751', 10), ('110 meter horden', '20.45 s', '717', 10), ('400 meter horden', '1:10.30', '759', 10)]",False,10,5,0,10,5,2,3,5,6
5.000 meter,Altieri Asia,5094252,31,Italia,Vrouw,2670,Langeafstandslopers,14,7,15,179,75,"[('5.000 meter', '19:42.30', '687', 10), ('10.000 meter', '43:42.53', '636', 10), ('Marathon', '3h:03:07.03', '682', 10)]",False,7,3,8,5,4,0,0,10,11
Onbekend,Altobelli Laura,5643447,17,Italia,Vrouw,530,Sprinters,15,1,16,166,68,"[('100 meter', '15.15 s', '596', 10), ('200 meter', '30.31 s', '550', 10), ('400 meter', '1:09.25', '601', 10), ('100 meter horden', '21.77 s', '587', 10), ('400 meter horden', '1:18.95', '680', 10)]",False,6,9,4,3,2,3,3,5,6
Onbekend,Alvarado Mateo,5666292,16,Argentina,Man,560,Zonder specialiteit,15,1,15,156,55,[],False,15,2,3,3,9,3,1,0,0
200 meter,Alvarenga Melissa,4893715,35,Portugal,Vrouw,18050,Sprinters,20,16,16,183,84,"[('100 meter', '13.38 s', '908', 10), ('200 meter', '26.29 s', '910', 10), ('400 meter', '1:01.13', '914', 10), ('100 meter horden', '19.62 s', '852', 10), ('400 meter horden', '1:12.70', '885', 10)]",False,13,8,0,17,0,0,0,9,8
5.000 meter,Álvares Isaura,5029956,34,Portugal,Vrouw,6800,Langeafstandslopers,18,9,18,160,49,"[('5.000 meter', '18:23.10', '860', 10), ('10.000 meter', '41:33.78', '765', 10), ('Marathon', '2h:50:22.38', '862', 10)]",False,17,0,13,9,0,0,0,9,11
Onbekend,Alves Diana,5571197,17,Brasil,Vrouw,1580,Langeafstandslopers,20,1,14,181,85,"[('5.000 meter', '20:51.07', '537', 10), ('10.000 meter', '45:18.82', '539', 10), ('Marathon', '3h:11:51.53', '559', 10)]",False,18,1,10,1,3,1,2,7,5
100 meter horden,Amachaibou Fatima,4852026,37,Al-Maghrib,Vrouw,9570,Sprinters,18,15,14,167,58,"[('100 meter', '13.91 s', '815', 10), ('200 meter', '27.60 s', '793', 10), ('400 meter', '1:03.83', '810', 10), ('100 meter horden', '19.58 s', '857', 10), ('400 meter horden', '1:13.04', '874', 10)]",False,18,5,0,13,5,0,0,10,10
Onbekend,Amado Ana Cristina,5554053,17,Portugal,Vrouw,4660,Sprinters,19,2,16,173,82,[],False,14,14,2,3,3,3,2,3,4
Onbekend,Amâncio Lauro,5638176,17,Brasil,Man,780,Werpers,17,1,14,171,74,"[('Kogelstoten', '5.12 m', '0', 10), ('Discuswerpen', '20.38 m', '0', 10), ('Kogelslingeren', '19.97 m', '0', 10), ('Speerwerpen', '23.04 m', '0', 10)]",False,15,2,1,2,2,3,9,4,4
Onbekend,Amaré Olivia,5640484,17,España,Vrouw,1010,Sprinters,13,1,15,182,74,"[('100 meter', '14.43 s', '723', 10), ('200 meter', '29.12 s', '657', 10), ('400 meter', '1:06.24', '717', 10), ('100 meter horden', '20.36 s', '761', 10), ('400 meter horden', '1:15.98', '778', 10)]",False,7,7,1,9,6,1,3,5,8
Zevenkamp,Amaya Teresa,5240947,28,El Salvador,Vrouw,12870,Meerkampers,20,9,18,160,55,"[('Vijfkamp Vrouwen - 100 meter horden', '19.30 s', '875', 10), ('Vijfkamp Vrouwen - Hoogspringen', '0.84 m', '550', 10), ('Vijfkamp Vrouwen - Kogelstoten', '4.37 m', '257', 10), ('Vijfkamp Vrouwen - Verspringen', '3.90 m', '750', 10), ('Vijfkamp Vrouwen - 800 meter', '2:30.38', '830', 10), ('Zevenkamp - 100 meter horden', '19.18 s', '892', 10), ('Zevenkamp - Hoogspringen', '0.86 m', '563', 10), ('Zevenkamp - Kogelstoten', '4.59 m', '270', 10), ('Zevenkamp - 200 meter', '26.40 s', '822', 10), ('Zevenkamp - Verspringen', '4.01 m', '771', 10), ('Zevenkamp - Speerwerpen', '23.04 m', '486', 10), ('Zevenkamp - 800 meter', '2:28.94', '856', 10), ('Vijfkamp Vrouwen', '3262 p', '652', 10), ('Zevenkamp', '4660 p', '666', 10)]",False,12,2,3,16,5,6,2,11,11
Onbekend,Ambrosini Donata,5594195,17,Italia,Vrouw,620,Snelwandelaars,20,2,15,171,71,"[('10 km snelwandelen', '1h:07:35.97', '641', 10), ('20 km snelwandelen', '2h:17:30.91', '588', 10), ('50 km snelwandelen', '5h:37:44.49', '556', 10)]",False,8,3,8,1,3,1,6,8,6
Onbekend,Ambrožová Alice,5624305,17,Česká republika,Vrouw,2430,Springers,13,1,14,164,64,"[('Hoogspringen', '0.74 m', '60', 10), ('Polsstokhoogspringen', '1.75 m', '87', 10), ('Verspringen', '3.14 m', '258', 10), ('Hinkstapspringen', '5.32 m', '133', 10)]",False,7,1,3,10,2,11,3,7,6
Onbekend,Amedo Pascual,5612068,17,España,Man,200,Middenafstandslopers,18,2,16,182,86,"[('800 meter', '2:29.69', '589', 10), ('1.500 meter', '4:59.26', '566', 10), ('3.000 meter steeplechase', '14:43.64', '599', 10)]",False,6,2,7,3,1,1,1,4,5
Onbekend,Amel Jean-Sébastien,5538682,17,France,Man,180,Sprinters,20,3,15,188,101,"[('100 meter', '14.31 s', '525', 10), ('200 meter', '28.59 s', '567', 10), ('400 meter', '1:03.41', '618', 10), ('110 meter horden', '21.54 s', '581', 10), ('400 meter horden', '1:13.31', '652', 10)]",False,9,2,2,7,1,1,0,5,4
Onbekend,Amin Sekhmet,5665331,19,Miṣr,Vrouw,120,Zonder specialiteit,14,1,14,176,67,[],False,9,6,5,0,2,3,3,0,0
400 meter horden,Ammassari Tony,5455497,21,Italia,Man,4400,Sprinters,20,4,19,181,85,"[('100 meter', '12.89 s', '797', 10), ('200 meter', '25.55 s', '854', 10), ('400 meter', '57.56 s', '862', 10), ('110 meter horden', '19.68 s', '813', 10), ('400 meter horden', '1:05.56', '928', 10)]",False,13,4,5,12,3,0,3,11,10
Onbekend,Ammons Onofre,5629498,17,España,Man,250,Langeafstandslopers,20,1,16,169,80,"[('5.000 meter', '18:31.71', '417', 10), ('10.000 meter', '43:32.55', '364', 10), ('Marathon', '2h:56:09.95', '446', 10)]",False,12,3,3,3,3,1,3,6,6
Onbekend,Amoliņa Renāte,5660244,17,Latvija,Vrouw,1720,Langeafstandslopers,18,1,15,178,74,"[('5.000 meter', '20:33.83', '575', 10), ('10.000 meter', '45:24.26', '534', 10), ('Marathon', '3h:11:05.54', '570', 10)]",False,20,4,9,3,2,5,2,7,7
Onbekend,Amor Benito,5627788,16,España,Man,1330,Springers,16,1,11,176,81,"[('Hoogspringen', '0.81 m', '62', 10), ('Polsstokhoogspringen', '2.13 m', '37', 10), ('Verspringen', '3.11 m', '95', 10), ('Hinkstapspringen', '6.06 m', '61', 10)]",False,12,1,2,2,3,10,2,6,8
Marathon,Amore Fausto,5086379,30,Italia,Man,18690,Langeafstandslopers,20,11,17,188,82,"[('5.000 meter', '15:32.80', '876', 10), ('10.000 meter', '36:26.65', '837', 10), ('Marathon', '2h:27:18.41', '908', 10)]",False,14,2,18,8,1,0,2,11,10
Onbekend,Amorós Jano,5599480,18,España,Man,1480,Springers,20,1,12,181,85,"[('Hoogspringen', '0.87 m', '109', 10), ('Polsstokhoogspringen', '2.30 m', '86', 10), ('Verspringen', '3.75 m', '233', 10), ('Hinkstapspringen', '6.45 m', '102', 10)]",False,12,1,2,10,3,9,2,7,7
Onbekend,Amoroso Edmundo,5662373,17,Brasil,Man,670,Springers,19,1,15,169,65,"[('Hoogspringen', '0.68 m', '0', 10), ('Polsstokhoogspringen', '1.97 m', '0', 10), ('Verspringen', '3.30 m', '136', 10), ('Hinkstapspringen', '5.98 m', '52', 10)]",False,12,2,1,7,4,6,1,6,8
Onbekend,Amos Shemaryahu,5666068,19,Yisra'el,Man,1080,Zonder specialiteit,11,1,15,185,84,[],False,16,7,1,3,1,4,10,0,0
Onbekend,Amour Roger,5551018,17,France,Man,1480,Langeafstandslopers,20,2,15,175,87,"[('5.000 meter', '17:26.57', '584', 10), ('10.000 meter', '40:12.64', '586', 10), ('Marathon', '2h:45:57.45', '609', 10)]",False,8,2,11,3,1,2,1,7,7
Onbekend,Amsellem Chantal,5665815,17,France,Vrouw,560,Zonder specialiteit,14,1,14,160,57,[],False,14,0,2,3,8,3,8,0,0
Onbekend,Ámundason Ástþór,5666368,18,Ísland,Man,840,Zonder specialiteit,15,1,15,182,82,[],False,13,1,2,1,10,3,3,0,0
Onbekend,Anand Satishkuma,5665098,18,India,Man,140,Zonder specialiteit,19,1,15,171,73,[],False,13,0,4,0,3,1,3,0,0
Onbekend,Anastasovska Novak,5666303,22,Srbija,Man,1070,Zonder specialiteit,13,1,15,176,75,[],False,9,8,10,2,2,2,1,0,0
Discuswerpen,Anca Ieremia,5135853,29,România,Man,9950,Werpers,20,12,15,198,98,"[('Kogelstoten', '13.44 m', '442', 10), ('Discuswerpen', '43.66 m', '434', 10), ('Kogelslingeren', '42.41 m', '354', 10), ('Speerwerpen', '46.38 m', '445', 10)]",False,15,14,2,2,2,1,6,12,11
Onbekend,Anchén Gilberto,5666299,23,Uruguay,Man,700,Zonder specialiteit,11,1,15,189,90,[],False,17,3,3,2,8,1,1,0,0
Onbekend,Anchundia Milton,5666020,23,Ecuador,Man,90,Zonder specialiteit,16,1,15,171,77,[],False,11,1,1,4,3,2,2,0,0
Onbekend,Anckar Vendela,5664793,17,Sverige,Vrouw,1650,Meerkampers,15,1,15,159,56,[],False,19,3,8,1,2,6,8,9,4
Onbekend,Andaya Gani,5665322,17,Pilipinas,Man,330,Zonder specialiteit,13,1,15,178,76,[],False,16,2,2,6,2,4,0,0,0
Onbekend,Andersone Austra,5664988,21,Latvija,Vrouw,1770,Zonder specialiteit,16,1,14,177,71,[],False,17,1,1,10,1,9,3,0,0
Onbekend,Andersson Irene,5666665,19,Norge,Vrouw,1080,Zonder specialiteit,14,1,15,183,72,[],False,14,10,1,3,1,3,2,0,0
Onbekend,Andrade Jessika,5585003,18,Deutschland,Vrouw,1140,Langeafstandslopers,20,2,16,162,59,"[('5.000 meter', '20:58.22', '522', 10), ('10.000 meter', '46:06.46', '491', 10), ('Marathon', '3h:11:05.49', '570', 10)]",False,19,2,8,2,1,1,3,4,7
Onbekend,Andrews Shelly-Ann,5665327,16,Barbados,Vrouw,790,Zonder specialiteit,12,1,14,175,71,[],False,9,1,3,10,1,1,1,0,0
Onbekend,Andrietti Giandomenico,5562181,17,Italia,Man,980,Middenafstandslopers,20,2,15,189,98,"[('800 meter', '2:24.18', '688', 10), ('1.500 meter', '4:45.70', '688', 10), ('3.000 meter steeplechase', '14:02.05', '725', 10)]",False,9,3,10,7,3,4,1,6,6
Onbekend,Andrieu Théo,5639871,17,France,Man,1750,Middenafstandslopers,18,1,14,181,85,"[('800 meter', '2:26.12', '653', 10), ('1.500 meter', '4:47.26', '674', 10), ('3.000 meter steeplechase', '14:08.48', '705', 10)]",False,9,2,10,2,3,9,1,9,6
Onbekend,Anen Carmen,5666387,19,Lëtzebuerg,Vrouw,1440,Zonder specialiteit,13,1,15,159,53,[],False,18,2,1,3,7,3,10,0,0
10 km snelwandelen,Ang Giselle,5113163,31,Singapore,Vrouw,13950,Snelwandelaars,20,14,15,178,63,"[('10 km snelwandelen', '58:23.25', '999', 10), ('20 km snelwandelen', '2h:00:03.16', '928', 10), ('50 km snelwandelen', '4h:58:45.33', '869', 10)]",False,20,1,14,2,10,3,0,12,12
Onbekend,Ang Tiffany,5666748,24,Singapore,Vrouw,460,Zonder specialiteit,12,1,15,184,79,[],False,10,2,1,1,9,2,1,0,0
400 meter horden,Angeleva Mira,5016931,34,Bulgaria,Vrouw,23570,Sprinters,20,13,15,174,63,"[('100 meter', '13.49 s', '889', 10), ('200 meter', '27.11 s', '837', 10), ('400 meter', '1:01.75', '890', 10), ('100 meter horden', '18.89 s', '942', 10), ('400 meter horden', '1:08.06', '1037', 10)]",False,20,0,0,18,14,0,0,9,8
Onbekend,Angeleva Zaharinka,5666612,22,Bulgaria,Vrouw,790,Zonder specialiteit,15,1,15,168,63,[],False,18,1,6,7,6,1,2,0,0
Kogelstoten,Anguiano Dana,4662099,41,España,Vrouw,5470,Werpers,19,15,17,185,80,"[('Kogelstoten', '9.39 m', '173', 10), ('Discuswerpen', '31.55 m', '165', 10), ('Kogelslingeren', '27.73 m', '130', 10), ('Speerwerpen', '26.90 m', '201', 10)]",False,17,9,0,0,0,0,4,7,7
Onbekend,Angulo Fernando,5666630,18,Costa Rica,Man,1010,Zonder specialiteit,20,1,15,182,85,[],False,13,10,3,0,6,3,3,0,0
Onbekend,Angulo Valeria,5664372,16,Costa Rica,Vrouw,460,Zonder specialiteit,16,1,15,168,65,[],False,17,4,1,2,1,3,2,0,0
Onbekend,Aníbal Lúcio,5627604,17,Portugal,Man,1880,Middenafstandslopers,17,2,16,168,69,[],False,14,9,2,10,3,4,0,3,8
Onbekend,Anioł Sebastian,5537225,17,Polska,Man,370,Sprinters,20,3,16,179,91,"[('100 meter', '14.49 s', '491', 10), ('200 meter', '28.77 s', '550', 10), ('400 meter', '1:03.80', '602', 10), ('110 meter horden', '21.57 s', '577', 10), ('400 meter horden', '1:13.45', '647', 10)]",False,12,1,7,1,3,0,1,6,6
Onbekend,Ankersen Mohammad,5666037,21,Danmark,Man,970,Zonder specialiteit,19,1,15,177,80,[],False,6,10,2,3,0,2,3,0,0
400 meter,Anniko Klarika,4987754,36,Eesti,Vrouw,18210,Sprinters,12,19,12,175,59,"[('100 meter', '13.90 s', '817', 10), ('200 meter', '27.52 s', '800', 10), ('400 meter', '1:01.75', '890', 10), ('100 meter horden', '20.33 s', '764', 10), ('400 meter horden', '1:14.00', '842', 10)]",False,18,10,0,11,2,0,0,10,9
Onbekend,Anthony Laarni,5666012,22,Pilipinas,Vrouw,500,Zonder specialiteit,20,1,15,175,66,[],False,16,3,3,2,0,1,8,0,0
400 meter horden,Antila Arsi,5143445,30,Suomi,Man,20230,Sprinters,20,11,16,170,70,"[('100 meter', '12.27 s', '916', 10), ('200 meter', '23.89 s', '1011', 10), ('400 meter', '53.67 s', '1025', 10), ('110 meter horden', '18.28 s', '988', 10), ('400 meter horden', '1:02.00', '1055', 10)]",False,17,9,0,18,6,0,1,11,11
Onbekend,Antinelli Eugenio,5665650,16,Italia,Man,200,Zonder specialiteit,14,1,15,155,56,[],False,7,7,5,3,3,1,1,0,0
Onbekend,Antoneli Luisa,5591260,16,Brasil,Vrouw,1000,Springers,19,1,18,157,58,"[('Hoogspringen', '0.68 m', '8', 10), ('Polsstokhoogspringen', '1.68 m', '60', 10), ('Verspringen', '2.89 m', '191', 10), ('Hinkstapspringen', '4.96 m', '85', 10)]",False,8,3,2,8,2,9,1,7,6
Onbekend,Antonescu Eugeniu,5666171,22,România,Man,1100,Zonder specialiteit,20,1,15,163,59,[],False,19,3,8,8,4,1,2,0,0
Onbekend,Anttila Sara,5665810,17,Suomi,Vrouw,890,Zonder specialiteit,16,1,15,173,63,[],False,20,1,5,1,3,3,3,0,0
Onbekend,Apinis Vitālijs,5666172,18,Latvija,Man,100,Zonder specialiteit,14,1,15,173,71,[],False,8,5,2,3,1,3,6,0,0
Onbekend,Apollo Ivano,5632984,17,Italia,Man,1800,Sprinters,20,1,14,182,89,"[('100 meter', '13.79 s', '625', 10), ('200 meter', '27.16 s', '702', 10), ('400 meter', '1:00.88', '724', 10), ('110 meter horden', '20.63 s', '695', 10), ('400 meter horden', '1:10.78', '742', 10)]",False,20,4,3,10,3,2,2,8,7
Onbekend,Aponte Tobías,5546963,17,España,Man,220,Middenafstandslopers,20,3,16,167,76,"[('800 meter', '2:31.76', '552', 10), ('1.500 meter', '5:02.74', '534', 10), ('3.000 meter steeplechase', '15:01.57', '545', 10)]",False,10,1,2,3,2,3,6,4,6
Onbekend,Apostolovska Susanna,5594893,17,FYR Makedonija,Vrouw,1480,Sprinters,20,2,19,166,67,"[('100 meter', '14.21 s', '762', 10), ('200 meter', '28.88 s', '678', 10), ('400 meter', '1:05.62', '741', 10), ('100 meter horden', '20.63 s', '727', 10), ('400 meter horden', '1:16.23', '769', 10)]",False,14,10,2,9,1,2,3,7,7
5.000 meter,Arango Maitane,5054266,31,Colombia,Vrouw,22110,Langeafstandslopers,20,11,15,164,58,"[('5.000 meter', '17:22.34', '993', 10), ('10.000 meter', '39:00.52', '919', 10), ('Marathon', '2h:43:48.07', '955', 10)]",False,17,1,18,14,1,4,2,11,9
Onbekend,Araszkiewicz Maja,5665071,14,Polska,Vrouw,650,Springers,18,1,14,145,43,"[('Hoogspringen', '0.50 m', '0', 10), ('Polsstokhoogspringen', '1.40 m', '0', 10), ('Verspringen', '1.80 m', '0', 10), ('Hinkstapspringen', '3.84 m', '0', 10)]",False,8,1,3,2,9,5,2,8,5
Onbekend,Arbuckle Daisy,5590340,20,Great Britain,Vrouw,1600,Sprinters,20,2,11,177,70,"[('100 meter', '14.36 s', '735', 10), ('200 meter', '28.50 s', '712', 10), ('400 meter', '1:06.19', '719', 10), ('100 meter horden', '20.49 s', '745', 10), ('400 meter horden', '1:15.78', '784', 10)]",False,12,9,3,10,5,2,2,8,4
Onbekend,Archibald Imogen,5556795,17,Great Britain,Vrouw,1070,Middenafstandslopers,20,3,15,176,85,"[('800 meter', '2:43.90', '574', 10), ('1.500 meter', '5:26.31', '583', 10), ('3.000 meter steeplechase', '17:09.05', '673', 10)]",False,18,1,7,4,3,1,0,8,7
Vijfkamp Mannen,Arellano Quique,4902561,35,España,Man,13970,Meerkampers,20,13,17,198,98,"[('Vijfkamp Mannen - Verspringen', '4.24 m', '663', 10), ('Vijfkamp Mannen - Speerwerpen', '45.28 m', '727', 10), ('Vijfkamp Mannen - 200 meter', '24.30 s', '936', 10), ('Vijfkamp Mannen - Discuswerpen', '38.38 m', '647', 10), ('Vijfkamp Mannen - 1500 meter', '4:20.07', '881', 10), ('Tienkamp - 100 meter', '12.50 s', '832', 10), ('Tienkamp - Verspringen', '4.26 m', '666', 10), ('Tienkamp - Kogelstoten', '11.33 m', '641', 10), ('Tienkamp - Hoogspringen', '0.87 m', '517', 10), ('Tienkamp - 400 meter', '54.88 s', '931', 10), ('Tienkamp - 110 meter horden', '19.20 s', '792', 10), ('Tienkamp - Discuswerpen', '36.42 m', '614', 10), ('Tienkamp - Polsstokhoogspringen', '2.14 m', '451', 10), ('Tienkamp - Speerwerpen', '43.58 m', '700', 10), ('Tienkamp - 1500 meter', '4:26.67', '814', 10), ('Vijfkamp Mannen', '3854 p', '771', 10), ('Tienkamp', '6958 p', '696', 10)]",False,20,12,8,14,0,3,2,13,9
Onbekend,Arellano Roy,5666327,22,Pilipinas,Man,240,Zonder specialiteit,14,1,15,175,72,[],False,14,1,3,6,3,1,2,0,0
Onbekend,Arenaz Pelayo,5574288,17,España,Man,750,Langeafstandslopers,19,2,15,185,91,"[('5.000 meter', '18:00.97', '496', 10), ('10.000 meter', '42:18.34', '446', 10), ('Marathon', '2h:53:21.87', '490', 10)]",False,10,1,3,9,3,3,0,6,6
Onbekend,Arends Curt,5666555,15,Deutschland,Man,130,Zonder specialiteit,19,1,15,158,59,[],False,6,2,6,4,3,1,1,0,0
Onbekend,Arévalo Juanita,5666775,15,Uruguay,Vrouw,740,Zonder specialiteit,20,1,15,167,60,[],False,12,3,3,2,2,10,2,0,0
Onbekend,Argunova Oliviya,5539456,17,Rossiya,Vrouw,3330,Langeafstandslopers,20,2,15,189,92,"[('5.000 meter', '20:26.93', '590', 10), ('10.000 meter', '44:17.88', '600', 10), ('Marathon', '3h:09:06.56', '598', 10)]",False,9,3,13,3,2,3,2,7,6
Onbekend,Arguropoulou Ksanthippi,5665126,16,Hellas,Vrouw,400,Zonder specialiteit,18,1,15,156,54,[],False,9,3,3,9,2,1,3,0,0
Onbekend,Arias Nélida,5530067,19,España,Vrouw,440,Sprinters,20,2,19,180,75,"[('100 meter', '14.81 s', '656', 10), ('200 meter', '29.57 s', '616', 10), ('400 meter', '1:07.13', '683', 10), ('100 meter horden', '20.85 s', '700', 10), ('400 meter horden', '1:16.71', '754', 10)]",False,11,3,1,7,3,3,2,6,5
Onbekend,Arioli Monique,5665184,16,Italia,Vrouw,970,Zonder specialiteit,13,1,15,154,51,[],False,20,3,2,4,3,3,3,0,0
Onbekend,Aristízabal María Teresa,5665987,19,Colombia,Vrouw,320,Zonder specialiteit,18,1,15,177,68,[],False,13,3,3,2,2,3,8,0,0
Onbekend,Aristolao Nicoletta,5665245,14,Italia,Vrouw,540,Zonder specialiteit,15,1,14,168,65,[],False,6,1,2,1,9,3,7,0,0
Polsstokhoogspringen,Armas Rodrigo,4870736,36,España,Man,63740,Springers,20,20,12,177,62,"[('Hoogspringen', '1.89 m', '910', 10), ('Polsstokhoogspringen', '5.36 m', '972', 10), ('Verspringen', '6.62 m', '854', 10), ('Hinkstapspringen', '14.14 m', '912', 10)]",False,20,0,0,0,20,19,0,11,11
Onbekend,Armengol Diana,5487646,28,España,Vrouw,2030,Snelwandelaars,20,1,11,173,68,"[('10 km snelwandelen', '1h:08:00.23', '625', 10), ('20 km snelwandelen', '2h:18:14.23', '574', 10), ('50 km snelwandelen', '5h:36:47.58', '564', 10)]",False,20,2,9,2,3,0,1,9,4
Onbekend,Armone Paola,5595021,17,Italia,Vrouw,1150,Springers,20,1,14,181,81,"[('Hoogspringen', '0.80 m', '112', 10), ('Polsstokhoogspringen', '1.73 m', '79', 10), ('Verspringen', '2.85 m', '181', 10), ('Hinkstapspringen', '5.16 m', '112', 10)]",False,18,1,3,5,3,9,3,6,6
Speerwerpen,Armstrong Ellis,5264524,28,Great Britain,Man,6770,Werpers,20,10,17,179,73,"[('Kogelstoten', '13.64 m', '457', 10), ('Discuswerpen', '44.61 m', '456', 10), ('Kogelslingeren', '45.44 m', '420', 10), ('Speerwerpen', '49.33 m', '510', 10)]",False,6,12,0,2,2,1,10,10,12
Onbekend,Arnal Etienne,5640013,15,France,Man,460,Meerkampers,16,1,15,172,79,"[('Vijfkamp Mannen - Verspringen', '2.74 m', '428', 10), ('Vijfkamp Mannen - Speerwerpen', '26.65 m', '428', 10), ('Vijfkamp Mannen - 200 meter', '27.93 s', '553', 10), ('Vijfkamp Mannen - Discuswerpen', '21.92 m', '369', 10), ('Vijfkamp Mannen - 1500 meter', '4:50.93', '570', 10), ('Tienkamp - 100 meter', '13.98 s', '516', 10), ('Tienkamp - Verspringen', '2.76 m', '431', 10), ('Tienkamp - Kogelstoten', '5.55 m', '314', 10), ('Tienkamp - Hoogspringen', '0.57 m', '339', 10), ('Tienkamp - 400 meter', '1:01.27', '632', 10), ('Tienkamp - 110 meter horden', '21.02 s', '535', 10), ('Tienkamp - Discuswerpen', '22.16 m', '373', 10), ('Tienkamp - Polsstokhoogspringen', '1.72 m', '362', 10), ('Tienkamp - Speerwerpen', '26.00 m', '417', 10), ('Tienkamp - 1500 meter', '4:53.38', '545', 10), ('Vijfkamp Mannen', '2348 p', '470', 10), ('Tienkamp', '4464 p', '446', 10)]",False,11,3,7,6,5,2,5,4,7
20 km snelwandelen,Arnal Marine,4953206,34,France,Vrouw,58960,Snelwandelaars,18,14,16,169,50,"[('10 km snelwandelen', '56:55.72', '1056', 10), ('20 km snelwandelen', '1h:50:34.90', '1113', 10), ('50 km snelwandelen', '4h:27:33.21', '1120', 10)]",False,19,0,19,1,3,0,0,10,19
Onbekend,Arnault Hugo,5651807,14,France,Man,580,Zonder specialiteit,19,1,14,175,79,[],False,16,4,3,1,1,3,8,0,0
10.000 meter,Arnedo Jara,4979155,34,España,Vrouw,15260,Langeafstandslopers,18,13,20,168,65,"[('5.000 meter', '17:59.14', '913', 10), ('10.000 meter', '38:54.37', '925', 10), ('Marathon', '2h:46:43.06', '914', 10)]",False,18,6,17,9,0,0,0,10,8
Onbekend,Arngrímsdóttir Reyndís,5665009,22,Ísland,Vrouw,1020,Zonder specialiteit,18,1,14,180,72,[],False,16,1,3,1,0,2,10,0,0
Onbekend,Arnuš Štefka,5656376,17,Slovenija,Vrouw,550,Sprinters,17,1,14,164,59,"[('100 meter', '15.38 s', '555', 10), ('200 meter', '30.52 s', '531', 10), ('400 meter', '1:09.69', '584', 10), ('100 meter horden', '21.95 s', '565', 10), ('400 meter horden', '1:19.78', '653', 10)]",False,13,8,2,3,1,2,3,6,7
Onbekend,Arora Paro,5666613,22,India,Vrouw,200,Zonder specialiteit,15,1,15,163,61,[],False,6,6,1,2,1,7,3,0,0
Onbekend,Arrache Shada,5664368,19,Al-Jazā'ir,Vrouw,560,Zonder specialiteit,19,1,15,185,81,[],False,6,1,7,2,3,3,9,0,0
Onbekend,Arregui Florentino,5537016,17,España,Man,590,Werpers,20,3,15,173,84,"[('Kogelstoten', '7.03 m', '0', 10), ('Discuswerpen', '25.47 m', '12', 10), ('Kogelslingeren', '23.93 m', '0', 10), ('Speerwerpen', '25.76 m', '0', 10)]",False,9,7,6,2,1,1,4,8,6
