Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Resultaten test,Club,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Zevenkamp,Amaya Teresa,5240947,28,El Salvador,Vrouw,12870,Meerkampers,20,9,18,160,55,"[('Vijfkamp Vrouwen - 100 meter horden', '19.30 s', '875', 10), ('Vijfkamp Vrouwen - Hoogspringen', '0.84 m', '550', 10), ('Vijfkamp Vrouwen - Kogelstoten', '4.37 m', '257', 10), ('Vijfkamp Vrouwen - Verspringen', '3.90 m', '750', 10), ('Vijfkamp Vrouwen - 800 meter', '2:30.38', '830', 10), ('Zevenkamp - 100 meter horden', '19.18 s', '892', 10), ('Zevenkamp - Hoogspringen', '0.86 m', '563', 10), ('Zevenkamp - Kogelstoten', '4.59 m', '270', 10), ('Zevenkamp - 200 meter', '26.40 s', '822', 10), ('Zevenkamp - Verspringen', '4.01 m', '771', 10), ('Zevenkamp - Speerwerpen', '23.04 m', '486', 10), ('Zevenkamp - 800 meter', '2:28.94', '856', 10), ('Vijfkamp Vrouwen', '3262 p', '652', 10), ('Zevenkamp', '4660 p', '666', 10)]",False,12,2,3,16,5,6,2,11,11
Onbekend,Ambrož Pavol,5663994,14,Česká republika,Man,380,Zonder specialiteit,14,1,14,174,70,[],False,13,3,6,2,1,8,2,0,0
Onbekend,Ambrožová Alice,5624305,17,Česká republika,Vrouw,2430,Springers,13,1,14,164,64,"[('Hoogspringen', '0.74 m', '60', 10), ('Polsstokhoogspringen', '1.75 m', '87', 10), ('Verspringen', '3.14 m', '258', 10), ('Hinkstapspringen', '5.32 m', '133', 10)]",False,7,1,3,10,2,11,3,7,6
Onbekend,Amedo Pascual,5612068,17,España,Man,200,Middenafstandslopers,18,2,16,182,86,"[('800 meter', '2:29.69', '589', 10), ('1.500 meter', '4:59.26', '566', 10), ('3.000 meter steeplechase', '14:43.64', '599', 10)]",False,6,2,7,3,1,1,1,4,5
Onbekend,Amin Sekhmet,5665331,19,Miṣr,Vrouw,120,Zonder specialiteit,14,1,14,176,67,[],False,9,6,5,0,2,3,3,0,0
400 meter horden,Ammassari Tony,5455497,21,Italia,Man,4400,Sprinters,20,4,19,181,85,"[('100 meter', '12.89 s', '797', 10), ('200 meter', '25.55 s', '854', 10), ('400 meter', '57.56 s', '862', 10), ('110 meter horden', '19.68 s', '813', 10), ('400 meter horden', '1:05.56', '928', 10)]",False,13,4,5,12,3,0,3,11,10
Onbekend,Ammons Onofre,5629498,17,España,Man,250,Langeafstandslopers,20,1,16,169,80,"[('5.000 meter', '18:31.71', '417', 10), ('10.000 meter', '43:32.55', '364', 10), ('Marathon', '2h:56:09.95', '446', 10)]",False,12,3,3,3,3,1,3,6,6
Onbekend,Amor Benito,5627788,16,España,Man,1330,Springers,16,1,11,176,81,"[('Hoogspringen', '0.81 m', '62', 10), ('Polsstokhoogspringen', '2.13 m', '37', 10), ('Verspringen', '3.11 m', '95', 10), ('Hinkstapspringen', '6.06 m', '61', 10)]",False,12,1,2,2,3,10,2,6,8
Onbekend,Amorós Jano,5599480,18,España,Man,1480,Springers,20,1,12,181,85,"[('Hoogspringen', '0.87 m', '109', 10), ('Polsstokhoogspringen', '2.30 m', '86', 10), ('Verspringen', '3.75 m', '233', 10), ('Hinkstapspringen', '6.45 m', '102', 10)]",False,12,1,2,10,3,9,2,7,7
Onbekend,Amoroso Edmundo,5662373,17,Brasil,Man,670,Springers,19,1,15,169,65,"[('Hoogspringen', '0.68 m', '0', 10), ('Polsstokhoogspringen', '1.97 m', '0', 10), ('Verspringen', '3.30 m', '136', 10), ('Hinkstapspringen', '5.98 m', '52', 10)]",False,12,2,1,7,4,6,1,6,8
Onbekend,Amos Shemaryahu,5666068,19,Yisra'el,Man,1080,Zonder specialiteit,11,1,15,185,84,[],False,16,7,1,3,1,4,10,0,0
Onbekend,Amsellem Chantal,5665815,17,France,Vrouw,560,Zonder specialiteit,14,1,14,160,57,[],False,14,0,2,3,8,3,8,0,0
Onbekend,Ámundason Ástþór,5666368,18,Ísland,Man,840,Zonder specialiteit,15,1,15,182,82,[],False,13,1,2,1,10,3,3,0,0
Onbekend,Anand Satishkuma,5665098,18,India,Man,140,Zonder specialiteit,19,1,15,171,73,[],False,13,0,4,0,3,1,3,0,0
Onbekend,Anastasovska Novak,5666303,22,Srbija,Man,1070,Zonder specialiteit,13,1,15,176,75,[],False,9,8,10,2,2,2,1,0,0
Onbekend,Anchén Gilberto,5666299,23,Uruguay,Man,700,Zonder specialiteit,11,1,15,189,90,[],False,17,3,3,2,8,1,1,0,0
Onbekend,Anchundia Milton,5666020,23,Ecuador,Man,90,Zonder specialiteit,16,1,15,171,77,[],False,11,1,1,4,3,2,2,0,0
Onbekend,Anckar Vendela,5664793,17,Sverige,Vrouw,1650,Meerkampers,15,1,15,159,56,[],False,19,3,8,1,2,6,8,9,4
Onbekend,Andaya Gani,5665322,17,Pilipinas,Man,330,Zonder specialiteit,13,1,15,178,76,[],False,16,2,2,6,2,4,0,0,0
Onbekend,Andersone Austra,5664988,21,Latvija,Vrouw,1770,Zonder specialiteit,16,1,14,177,71,[],False,17,1,1,10,1,9,3,0,0
Onbekend,Andrade Jessika,5585003,18,Deutschland,Vrouw,1140,Langeafstandslopers,20,2,16,162,59,"[('5.000 meter', '20:58.22', '522', 10), ('10.000 meter', '46:06.46', '491', 10), ('Marathon', '3h:11:05.49', '570', 10)]",False,19,2,8,2,1,1,3,4,7
Onbekend,Andre Enora,5665542,14,France,Vrouw,350,Zonder specialiteit,12,1,14,164,58,[],False,13,1,0,8,3,3,5,0,0
Onbekend,Andrejs Viktor,5613765,17,Česká republika,Man,1860,Langeafstandslopers,17,1,16,184,90,"[('5.000 meter', '17:58.40', '503', 10), ('10.000 meter', '41:48.22', '480', 10), ('Marathon', '2h:49:01.02', '560', 10)]",False,14,2,12,3,2,3,3,4,5
Onbekend,Andrews Shelly-Ann,5665327,16,Barbados,Vrouw,790,Zonder specialiteit,12,1,14,175,71,[],False,9,1,3,10,1,1,1,0,0
Onbekend,Andrieu Lucas,5663999,15,France,Man,550,Zonder specialiteit,18,1,14,182,80,[],False,7,0,9,0,2,2,2,0,0
Onbekend,Anen Carmen,5666387,19,Lëtzebuerg,Vrouw,1440,Zonder specialiteit,13,1,15,159,53,[],False,18,2,1,3,7,3,10,0,0
Onbekend,Anen Christiane,5663839,19,Lëtzebuerg,Vrouw,690,Zonder specialiteit,20,1,15,171,60,[],False,18,3,7,3,1,2,5,0,0
Kogelstoten,Anguiano Dana,4662099,41,España,Vrouw,5470,Werpers,19,15,17,185,80,"[('Kogelstoten', '9.49 m', '181', 9), ('Discuswerpen', '31.49 m', '164', 9), ('Kogelslingeren', '27.24 m', '117', 9), ('Speerwerpen', '27.04 m', '205', 9)]",False,17,9,0,0,0,0,4,7,7
Onbekend,Angulo Valeria,5664372,16,Costa Rica,Vrouw,460,Zonder specialiteit,16,1,15,168,65,[],False,17,4,1,2,1,3,2,0,0
Onbekend,Aníbal Lúcio,5627604,17,Portugal,Man,1880,Middenafstandslopers,17,2,16,168,69,[],False,14,9,2,10,3,4,0,3,8
Onbekend,Ankersen Mohammad,5666037,21,Danmark,Man,970,Zonder specialiteit,19,1,15,177,80,[],False,6,10,2,3,0,2,3,0,0
400 meter,Anniko Klarika,4987754,36,Eesti,Vrouw,18210,Sprinters,12,19,12,175,59,"[('100 meter', '13.90 s', '817', 10), ('200 meter', '27.52 s', '800', 10), ('400 meter', '1:01.75', '890', 10), ('100 meter horden', '20.33 s', '764', 10), ('400 meter horden', '1:14.00', '842', 10)]",False,18,10,0,11,2,0,0,10,9
Onbekend,Anthony Laarni,5666012,22,Pilipinas,Vrouw,500,Zonder specialiteit,20,1,15,175,66,[],False,16,3,3,2,0,1,8,0,0
400 meter horden,Antila Arsi,5143445,30,Suomi,Man,20230,Sprinters,20,11,16,170,70,"[('100 meter', '12.27 s', '916', 10), ('200 meter', '23.89 s', '1011', 10), ('400 meter', '53.67 s', '1025', 10), ('110 meter horden', '18.28 s', '988', 10), ('400 meter horden', '1:02.00', '1055', 10)]",False,17,9,0,18,6,0,1,11,11
Onbekend,Antinelli Eugenio,5665650,16,Italia,Man,200,Zonder specialiteit,14,1,15,155,56,[],False,7,7,5,3,3,1,1,0,0
Onbekend,Antonescu Eugeniu,5666171,22,România,Man,1100,Zonder specialiteit,20,1,15,163,59,[],False,19,3,8,8,4,1,2,0,0
Onbekend,Anttila Sara,5665810,17,Suomi,Vrouw,890,Zonder specialiteit,16,1,15,173,63,[],False,20,1,5,1,3,3,3,0,0
Onbekend,Antunović Bojan,5664021,24,Srbija,Man,910,Zonder specialiteit,13,1,15,188,89,[],False,19,1,1,7,3,1,2,0,0
Onbekend,Apinis Vitālijs,5666172,18,Latvija,Man,100,Zonder specialiteit,14,1,15,173,71,[],False,8,5,2,3,1,3,6,0,0
Onbekend,Apo Tanisha,5663842,19,Nigeria,Vrouw,1300,Zonder specialiteit,16,1,14,176,68,[],False,19,3,3,3,1,1,9,0,0
Onbekend,Apollo Ivano,5632984,17,Italia,Man,1800,Sprinters,20,1,14,182,89,"[('100 meter', '13.79 s', '625', 10), ('200 meter', '27.16 s', '702', 10), ('400 meter', '1:00.88', '724', 10), ('110 meter horden', '20.63 s', '695', 10), ('400 meter horden', '1:10.78', '742', 10)]",False,20,4,3,10,3,2,2,8,7
Onbekend,Aponte Tobías,5546963,17,España,Man,220,Middenafstandslopers,20,3,16,167,76,"[('800 meter', '2:31.76', '552', 10), ('1.500 meter', '5:02.74', '534', 10), ('3.000 meter steeplechase', '15:01.57', '545', 10)]",False,10,1,2,3,2,3,6,4,6
Onbekend,Apostolovska Susanna,5594893,17,FYR Makedonija,Vrouw,1480,Sprinters,20,2,19,166,67,"[('100 meter', '14.21 s', '762', 10), ('200 meter', '28.88 s', '678', 10), ('400 meter', '1:05.62', '741', 10), ('100 meter horden', '20.63 s', '727', 10), ('400 meter horden', '1:16.23', '769', 10)]",False,14,10,2,9,1,2,3,7,7
5.000 meter,Arango Maitane,5054266,31,Colombia,Vrouw,22110,Langeafstandslopers,20,11,15,164,58,"[('5.000 meter', '17:22.34', '993', 10), ('10.000 meter', '39:00.52', '919', 10), ('Marathon', '2h:43:48.07', '955', 10)]",False,17,1,18,14,1,4,2,11,9
Onbekend,Araszkiewicz Maja,5665071,14,Polska,Vrouw,650,Springers,18,1,14,145,43,"[('Hoogspringen', '0.50 m', '0', 10), ('Polsstokhoogspringen', '1.40 m', '0', 10), ('Verspringen', '1.80 m', '0', 10), ('Hinkstapspringen', '3.84 m', '0', 10)]",False,8,1,3,2,9,5,2,8,5
Onbekend,Arbuckle Daisy,5590340,20,Great Britain,Vrouw,1600,Sprinters,20,2,11,177,70,"[('100 meter', '14.36 s', '735', 10), ('200 meter', '28.50 s', '712', 10), ('400 meter', '1:06.19', '719', 10), ('100 meter horden', '20.49 s', '745', 10), ('400 meter horden', '1:15.78', '784', 10)]",False,12,9,3,10,5,2,2,8,4
Onbekend,Arellano Roy,5666327,22,Pilipinas,Man,240,Zonder specialiteit,14,1,15,175,72,[],False,14,1,3,6,3,1,2,0,0
Onbekend,Arguropoulou Ksanthippi,5665126,16,Hellas,Vrouw,400,Zonder specialiteit,18,1,15,156,54,[],False,9,3,3,9,2,1,3,0,0
Onbekend,Arioli Monique,5665184,16,Italia,Vrouw,970,Zonder specialiteit,13,1,15,154,51,[],False,20,3,2,4,3,3,3,0,0
Onbekend,Aristízabal Francisco,5663804,19,Colombia,Man,1170,Zonder specialiteit,18,1,14,179,79,[],False,17,3,10,0,2,2,8,0,0
Onbekend,Aristízabal María Teresa,5665987,19,Colombia,Vrouw,320,Zonder specialiteit,18,1,15,177,68,[],False,13,3,3,2,2,3,8,0,0
Onbekend,Aristolao Nicoletta,5665245,14,Italia,Vrouw,540,Zonder specialiteit,15,1,14,168,65,[],False,6,1,2,1,9,3,7,0,0
Polsstokhoogspringen,Armas Rodrigo,4870736,36,España,Man,63740,Springers,20,20,12,177,62,"[('Hoogspringen', '1.89 m', '910', 10), ('Polsstokhoogspringen', '5.36 m', '972', 10), ('Verspringen', '6.62 m', '854', 10), ('Hinkstapspringen', '14.14 m', '912', 10)]",False,20,0,0,0,20,19,0,11,11
Onbekend,Armengol Diana,5487646,28,España,Vrouw,2030,Snelwandelaars,20,1,11,173,68,"[('10 km snelwandelen', '1h:08:00.23', '625', 10), ('20 km snelwandelen', '2h:18:14.23', '574', 10), ('50 km snelwandelen', '5h:36:47.58', '564', 10)]",False,20,2,9,2,3,0,1,9,4
Speerwerpen,Armstrong Ellis,5264524,28,Great Britain,Man,6770,Werpers,20,10,17,179,73,"[('Kogelstoten', '13.59 m', '453', 9), ('Discuswerpen', '45.32 m', '472', 9), ('Kogelslingeren', '46.67 m', '447', 9), ('Speerwerpen', '50.90 m', '545', 9)]",False,6,12,0,2,2,1,10,10,12
20 km snelwandelen,Arnal Marine,4953206,34,France,Vrouw,58960,Snelwandelaars,18,14,16,169,50,"[('10 km snelwandelen', '56:55.72', '1056', 10), ('20 km snelwandelen', '1h:50:34.90', '1113', 10), ('50 km snelwandelen', '4h:27:33.21', '1120', 10)]",False,19,0,19,1,3,0,0,10,19
Onbekend,Arnault Hugo,5651807,14,France,Man,580,Zonder specialiteit,19,1,14,175,79,[],False,16,4,3,1,1,3,8,0,0
Onbekend,Arngrímsdóttir Reyndís,5665009,22,Ísland,Vrouw,1020,Zonder specialiteit,18,1,14,180,72,[],False,16,1,3,1,0,2,10,0,0
Onbekend,Aroca Elsa,5539693,17,España,Vrouw,2450,Springers,20,1,15,174,83,"[('Hoogspringen', '0.99 m', '277', 10), ('Polsstokhoogspringen', '2.34 m', '310', 10), ('Verspringen', '3.16 m', '263', 10), ('Hinkstapspringen', '6.49 m', '290', 10)]",False,13,2,1,1,11,10,2,7,7
Onbekend,Arrache Shada,5664368,19,Al-Jazā'ir,Vrouw,560,Zonder specialiteit,19,1,15,185,81,[],False,6,1,7,2,3,3,9,0,0
Onbekend,Arruda Pandora,5663991,17,Portugal,Vrouw,210,Zonder specialiteit,18,1,14,182,76,[],False,11,2,7,1,3,4,5,0,0
Onbekend,Arthur Annegret,5651297,17,Deutschland,Vrouw,1610,Meerkampers,18,1,16,179,74,"[('Vijfkamp Vrouwen - 100 meter horden', '21.22 s', '614', 10), ('Vijfkamp Vrouwen - Hoogspringen', '0.74 m', '484', 10), ('Vijfkamp Vrouwen - Kogelstoten', '5.69 m', '334', 10), ('Vijfkamp Vrouwen - Verspringen', '2.86 m', '550', 10), ('Vijfkamp Vrouwen - 800 meter', '2:47.01', '535', 10), ('Zevenkamp - 100 meter horden', '21.32 s', '601', 10), ('Zevenkamp - Hoogspringen', '0.75 m', '491', 10), ('Zevenkamp - Kogelstoten', '5.73 m', '337', 10), ('Zevenkamp - 200 meter', '30.24 s', '433', 10), ('Zevenkamp - Verspringen', '2.80 m', '538', 10), ('Zevenkamp - Speerwerpen', '22.18 m', '467', 10), ('Zevenkamp - 800 meter', '2:47.19', '532', 10), ('Vijfkamp Vrouwen', '2517 p', '503', 10), ('Zevenkamp', '3399 p', '486', 10)]",False,16,1,1,4,3,8,10,6,8
Onbekend,Artica Elia,5666062,23,El Salvador,Vrouw,90,Zonder specialiteit,17,1,15,175,73,[],False,10,5,3,2,0,3,1,0,0
Kogelslingeren,Arts Desiree,5087639,30,Nederland,Vrouw,8590,Werpers,20,5,20,170,67,"[('Kogelstoten', '13.53 m', '503', 9), ('Discuswerpen', '48.22 m', '557', 9), ('Kogelslingeren', '42.27 m', '500', 9), ('Speerwerpen', '39.84 m', '576', 9)]",False,20,14,2,4,2,0,13,8,9
Onbekend,Arumuvagam Yuna,5598891,17,Malaysia,Vrouw,1090,Springers,20,2,18,157,58,"[('Hoogspringen', '0.68 m', '8', 10), ('Polsstokhoogspringen', '1.62 m', '37', 10), ('Verspringen', '2.45 m', '74', 10), ('Hinkstapspringen', '4.77 m', '60', 10)]",False,17,1,3,2,4,10,2,5,6
Onbekend,Asahi Yuma,5665753,23,Nippon,Man,810,Zonder specialiteit,17,1,15,187,84,[],False,19,3,6,3,5,1,4,0,0
Onbekend,Asamoah Mona,5637752,17,Deutschland,Vrouw,300,Zonder specialiteit,20,1,15,174,70,[],False,16,3,3,3,2,1,2,0,0
Onbekend,Asao Tal,5666376,24,Yisra'el,Man,110,Zonder specialiteit,13,1,15,177,79,[],False,10,2,0,6,1,0,1,0,0
Onbekend,Ashraf Sethos,5663838,17,Miṣr,Man,1380,Zonder specialiteit,12,1,14,180,77,[],False,16,2,5,8,3,10,1,0,0
Onbekend,Ashurst Caitlin,5666403,17,Great Britain,Vrouw,830,Middenafstandslopers,17,1,15,178,74,[],False,14,1,3,6,3,3,1,4,9
Onbekend,Aspas Beatriz,5643895,17,España,Vrouw,270,Zonder specialiteit,15,1,13,169,65,[],False,7,7,3,1,3,8,2,0,0
Onbekend,Assanelli Carla,5547760,17,Italia,Vrouw,370,Sprinters,20,2,19,191,99,"[('100 meter', '15.29 s', '571', 10), ('200 meter', '30.10 s', '569', 10), ('400 meter', '1:09.40', '595', 10), ('100 meter horden', '21.50 s', '620', 10), ('400 meter horden', '1:19.10', '675', 10)]",False,11,2,1,6,2,1,1,6,5
10 km snelwandelen,Assanelli Lucia,4896356,35,Italia,Vrouw,48390,Snelwandelaars,17,14,17,179,41,"[('10 km snelwandelen', '56:25.48', '1075', 10), ('20 km snelwandelen', '1h:51:58.63', '1086', 10), ('50 km snelwandelen', '4h:28:58.86', '1108', 10)]",False,20,0,20,1,4,0,0,15,16
400 meter horden,Asterpaju Kersti,5020407,35,Eesti,Vrouw,15020,Sprinters,19,18,12,171,56,"[('100 meter', '14.06 s', '788', 10), ('200 meter', '28.23 s', '736', 10), ('400 meter', '1:04.55', '782', 10), ('100 meter horden', '20.63 s', '727', 10), ('400 meter horden', '1:13.62', '855', 10)]",False,16,9,0,9,0,0,0,11,10
Onbekend,Astiazarán Iratxe,5654106,17,España,Vrouw,800,Middenafstandslopers,14,1,13,161,62,"[('800 meter', '2:42.74', '593', 10), ('1.500 meter', '5:25.22', '592', 10), ('3.000 meter steeplechase', '17:28.59', '623', 10)]",False,10,1,6,9,1,0,3,8,5
Onbekend,Astrup Jette,5666345,18,Danmark,Vrouw,1830,Zonder specialiteit,11,1,15,156,49,[],False,20,3,2,4,1,10,2,0,0
Onbekend,Athinaiti Maria,5663814,22,Cyprus,Vrouw,390,Zonder specialiteit,12,1,14,163,62,[],False,12,8,3,2,1,1,1,0,0
Onbekend,Atkins Bree,5665419,19,Barbados,Vrouw,1430,Zonder specialiteit,20,1,14,173,62,[],False,18,3,4,9,2,2,9,0,0
Onbekend,Atkins Latoya,5664050,17,Barbados,Vrouw,1040,Zonder specialiteit,12,1,15,157,57,[],False,6,7,10,5,3,2,1,0,0
Onbekend,Atkins Trudy,5665326,16,Bahamas,Vrouw,530,Zonder specialiteit,20,1,14,157,51,[],False,13,3,5,9,3,2,3,0,0
Onbekend,Atroshchenko Yusuf,5665476,15,Türkiye,Man,610,Zonder specialiteit,18,1,15,170,73,[],False,18,2,1,3,3,6,3,0,0
Onbekend,Atvara Dace,5666347,18,Latvija,Vrouw,1160,Zonder specialiteit,19,1,15,170,65,[],False,15,2,2,2,3,10,6,0,0
Onbekend,Atzeni Raoul,5665916,17,Italia,Man,990,Zonder specialiteit,17,1,15,169,71,[],False,7,1,3,1,2,10,5,0,0
Onbekend,Aubert Laurent,5664974,17,France,Man,1010,Zonder specialiteit,16,1,14,166,69,[],False,14,1,2,2,1,10,3,0,0
Onbekend,Audebert Sandrine,5664660,16,France,Vrouw,430,Zonder specialiteit,19,1,15,157,57,[],False,8,2,3,2,3,9,2,0,0
Onbekend,Augustyniak Helena,5657332,27,Polska,Vrouw,1930,Sprinters,14,1,15,170,71,"[('100 meter', '14.55 s', '702', 10), ('200 meter', '28.81 s', '684', 10), ('400 meter', '1:05.73', '737', 10), ('100 meter horden', '20.59 s', '732', 10), ('400 meter horden', '1:15.40', '797', 10)]",False,15,3,3,10,3,2,1,9,8
Onbekend,Aunula Eila,5665811,15,Suomi,Vrouw,900,Zonder specialiteit,18,1,15,166,63,[],False,19,5,2,3,3,1,7,0,0
5.000 meter,Aurier Marius,4859014,37,France,Man,23190,Langeafstandslopers,19,17,18,187,57,"[('5.000 meter', '14:54.65', '974', 10), ('10.000 meter', '35:04.53', '928', 10), ('Marathon', '2h:23:29.67', '969', 10)]",False,16,0,17,13,0,0,1,9,9
Onbekend,Austin Alexandra,5666322,19,New Zealand,Vrouw,760,Zonder specialiteit,13,1,15,161,53,[],False,19,1,4,3,3,2,3,0,0
Marathon,Austin Billie,4972921,37,New Zealand,Vrouw,11840,Langeafstandslopers,15,17,17,161,46,"[('5.000 meter', '19:49.90', '671', 10), ('10.000 meter', '42:52.23', '686', 10), ('Marathon', '2h:53:53.50', '813', 10)]",False,13,0,12,2,0,0,0,9,11
Onbekend,Avan Binnaz,5666359,24,Türkiye,Vrouw,100,Zonder specialiteit,16,1,15,168,64,[],False,8,1,3,2,1,1,6,0,0
Onbekend,Averian Ciprian,5664962,14,România,Man,160,Zonder specialiteit,20,1,14,178,76,[],False,9,4,3,2,1,1,7,0,0
Marathon,Avidano Giannina,5231828,28,Italia,Vrouw,18430,Langeafstandslopers,20,7,17,178,64,"[('5.000 meter', '18:30.77', '844', 10), ('10.000 meter', '39:50.76', '869', 10), ('Marathon', '2h:40:36.74', '1000', 10)]",False,20,3,18,9,0,2,2,9,11
Onbekend,Avila Evelyn,5664330,17,United States,Vrouw,520,Zonder specialiteit,17,1,15,155,50,[],False,18,2,4,0,2,2,5,0,0
Onbekend,Avitan Sha'ul,5665107,24,Yisra'el,Man,440,Zonder specialiteit,13,1,14,188,81,[],False,8,2,9,2,3,3,2,0,0
Onbekend,Avon Biagio,5665200,17,Italia,Man,300,Snelwandelaars,11,1,15,167,65,"[('10 km snelwandelen', '1h:05:05.12', '496', 10), ('20 km snelwandelen', '2h:07:29.88', '486', 10), ('50 km snelwandelen', '5h:27:41.33', '407', 10)]",False,7,1,2,2,0,1,0,8,4
Onbekend,Avotiņa Ausma,5664739,17,Latvija,Vrouw,270,Zonder specialiteit,14,1,15,171,66,[],False,9,1,4,3,1,2,8,0,0
Onbekend,Avotiņa Katrīna,5663857,15,Latvija,Vrouw,370,Zonder specialiteit,20,1,14,163,57,[],False,9,2,2,1,3,2,9,0,0
Onbekend,Avram Carmen,5664851,17,România,Vrouw,70,Zonder specialiteit,12,1,14,157,56,[],False,7,2,0,5,3,1,3,0,0
Onbekend,Avram Florica,5646356,21,România,Vrouw,1660,Sprinters,17,1,17,170,64,"[('100 meter', '14.44 s', '721', 10), ('200 meter', '28.87 s', '679', 10), ('400 meter', '1:06.53', '706', 10), ('100 meter horden', '20.64 s', '726', 10), ('400 meter horden', '1:15.88', '781', 10)]",False,11,3,3,11,3,2,1,9,3
Onbekend,Awojobi Adebayo,5666082,20,Nigeria,Man,730,Zonder specialiteit,19,1,15,184,82,[],False,13,1,1,3,3,10,2,0,0
Onbekend,Axelsson Svanþór,5666003,15,Ísland,Man,310,Zonder specialiteit,13,1,15,179,80,[],False,13,3,7,1,2,1,7,0,0
Onbekend,Ayala Luna,5666350,18,Chile,Vrouw,1240,Zonder specialiteit,12,1,15,179,71,[],False,17,3,1,10,1,2,7,0,0
Onbekend,Aydemir Erkan,5664347,19,Türkiye,Man,1090,Zonder specialiteit,20,1,15,178,75,[],False,14,2,1,2,10,2,1,0,0
Onbekend,Ayerbe Fe,5634179,15,España,Vrouw,930,Werpers,20,1,15,154,51,"[('Kogelstoten', '5.76 m', '0', 9), ('Discuswerpen', '22.59 m', '0', 9), ('Kogelslingeren', '20.04 m', '0', 9), ('Speerwerpen', '19.84 m', '0', 9)]",False,15,5,4,3,3,1,8,8,6
400 meter,Ayerbe Octavio,4841926,37,España,Man,25510,Sprinters,20,13,16,183,69,"[('100 meter', '12.13 s', '943', 10), ('200 meter', '24.88 s', '918', 10), ('400 meter', '52.67 s', '1067', 10), ('110 meter horden', '19.10 s', '886', 10), ('400 meter horden', '1:06.12', '908', 10)]",False,18,11,0,19,0,0,0,7,6
Onbekend,Ayers Jack,5589216,17,United States,Man,1190,Snelwandelaars,20,1,16,182,90,"[('10 km snelwandelen', '1h:02:43.71', '596', 10), ('20 km snelwandelen', '2h:01:49.70', '610', 10), ('50 km snelwandelen', '5h:08:38.61', '573', 10)]",False,11,2,10,2,2,2,3,8,5
Onbekend,Ayllón Julia,5665204,16,España,Vrouw,960,Werpers,18,1,14,159,54,[],False,10,1,1,2,8,2,10,5,6
Onbekend,Ayllón Segundo,5665225,14,España,Man,120,Zonder specialiteit,18,1,15,161,62,[],False,10,1,3,3,1,6,3,0,0
Onbekend,Ayude Sheila,5665188,15,España,Vrouw,570,Werpers,18,1,15,159,53,[],False,9,2,1,1,2,2,8,4,8
Onbekend,Azema Albert,5664544,14,France,Man,640,Zonder specialiteit,14,1,15,171,74,[],False,18,1,3,1,3,1,6,0,0
Onbekend,Azo Batia,5666326,24,Yisra'el,Vrouw,610,Zonder specialiteit,14,1,15,181,78,[],False,12,3,1,2,9,2,7,0,0
Onbekend,Azpiroz Leoncio,5599478,18,España,Man,910,Middenafstandslopers,18,1,12,168,71,"[('800 meter', '2:25.10', '671', 10), ('1.500 meter', '4:47.93', '668', 10), ('3.000 meter steeplechase', '14:30.64', '638', 10)]",False,14,2,5,9,1,1,3,7,6
Onbekend,Azzolin Silvana,5657350,17,Italia,Vrouw,1750,Werpers,19,1,13,177,67,"[('Kogelstoten', '5.10 m', '0', 9), ('Discuswerpen', '19.94 m', '0', 9), ('Kogelslingeren', '17.72 m', '0', 9), ('Speerwerpen', '19.59 m', '0', 9)]",False,20,4,3,7,1,2,5,8,9
Onbekend,Babic Brigita,5666130,23,Bosna i Hercegovina,Vrouw,390,Zonder specialiteit,14,1,15,184,73,[],False,7,1,3,8,3,2,7,0,0
Onbekend,Babicz Zsanett,5664982,16,Magyarország,Vrouw,470,Zonder specialiteit,15,1,14,168,64,[],False,10,2,3,9,2,2,3,0,0
Onbekend,Babini Sheila,5643549,16,Italia,Vrouw,1020,Werpers,18,1,14,158,57,"[('Kogelstoten', '5.64 m', '0', 9), ('Discuswerpen', '22.72 m', '0', 9), ('Kogelslingeren', '20.48 m', '0', 9), ('Speerwerpen', '20.72 m', '22', 9)]",False,6,4,1,3,4,2,10,6,5
Onbekend,Babris Rolands,5664741,16,Latvija,Man,780,Zonder specialiteit,18,1,15,187,88,[],False,18,8,5,2,5,1,2,0,0
Onbekend,Baburic Ana,5665998,21,Bosna i Hercegovina,Vrouw,640,Zonder specialiteit,15,1,15,176,72,[],False,18,6,5,0,5,3,2,0,0
Onbekend,Babushkina Elizaveta,5666018,22,Belarus,Vrouw,760,Zonder specialiteit,14,1,15,171,68,[],False,8,3,9,2,8,1,2,0,0
Onbekend,Bäcker Ebba,5562947,17,Sverige,Vrouw,5330,Snelwandelaars,20,2,16,178,85,"[('10 km snelwandelen', '1h:04:44.67', '752', 10), ('20 km snelwandelen', '2h:11:04.57', '713', 10), ('50 km snelwandelen', '5h:15:30.11', '735', 10)]",False,16,0,14,0,3,2,3,7,8
